,VOLUME,TAVG_Calc,PRCP,SNOW,Collision_Count_Hr,Target_Volume_1hr,Lag_Volume_1hr,Hour_of_Day,Day_of_Week
2025-04-11 17:00:00,5287.294117647059,48.0,23.87,0.0,1,4836.117647058823,5286.35294117647,17,4
2025-04-11 18:00:00,4836.117647058823,48.0,23.87,0.0,0,4101.882352941177,5287.294117647059,18,4
2025-04-11 19:00:00,4101.882352941177,48.0,23.87,0.0,1,3549.764705882353,4836.117647058823,19,4
2025-04-11 20:00:00,3549.764705882353,48.0,23.87,0.0,1,3364.3529411764707,4101.882352941177,20,4
2025-04-11 21:00:00,3364.3529411764707,48.0,23.87,0.0,1,2639.8823529411766,3549.764705882353,21,4
2025-04-11 22:00:00,2639.8823529411766,48.0,23.87,0.0,0,1696.3529411764705,3364.3529411764707,22,4
2025-04-11 23:00:00,1696.3529411764705,48.0,23.87,0.0,0,1039.9,2639.8823529411766,23,4
2025-04-12 00:00:00,1039.9,47.0,7.46,0.0,1,642.25,1696.3529411764705,0,5
2025-04-12 01:00:00,642.25,47.0,7.46,0.0,1,561.05,1039.9,1,5
2025-04-12 02:00:00,561.05,47.0,7.46,0.0,0,501.7,642.25,2,5
2025-04-12 03:00:00,501.7,47.0,7.46,0.0,0,645.15,561.05,3,5
2025-04-12 04:00:00,645.15,47.0,7.46,0.0,1,1034.25,501.7,4,5
2025-04-12 05:00:00,1034.25,47.0,7.46,0.0,0,1649.1,645.15,5,5
2025-04-12 06:00:00,1649.1,47.0,7.46,0.0,0,2342.2,1034.25,6,5
2025-04-12 07:00:00,2342.2,47.0,7.46,0.0,1,3246.1,1649.1,7,5
2025-04-12 08:00:00,3246.1,47.0,7.46,0.0,1,4167.2,2342.2,8,5
2025-04-12 09:00:00,4167.2,47.0,7.46,0.0,0,4603.05,3246.1,9,5
2025-04-12 10:00:00,4603.05,47.0,7.46,0.0,2,4903.55,4167.2,10,5
2025-04-12 11:00:00,4903.55,47.0,7.46,0.0,0,4912.4,4603.05,11,5
2025-04-12 12:00:00,4912.4,47.0,7.46,0.0,0,4867.1,4903.55,12,5
2025-04-12 13:00:00,4867.1,47.0,7.46,0.0,0,5094.55,4912.4,13,5
2025-04-12 14:00:00,5094.55,47.0,7.46,0.0,0,4946.85,4867.1,14,5
2025-04-12 15:00:00,4946.85,47.0,7.46,0.0,0,5009.55,5094.55,15,5
2025-04-12 16:00:00,5009.55,47.0,7.46,0.0,1,4982.45,4946.85,16,5
2025-04-12 17:00:00,4982.45,47.0,7.46,0.0,1,4618.75,5009.55,17,5
2025-04-12 18:00:00,4618.75,47.0,7.46,0.0,0,3977.15,4982.45,18,5
2025-04-12 19:00:00,3977.15,47.0,7.46,0.0,0,3575.65,4618.75,19,5
2025-04-12 20:00:00,3575.65,47.0,7.46,0.0,1,3485.1,3977.15,20,5
2025-04-12 21:00:00,3485.1,47.0,7.46,0.0,0,2833.95,3575.65,21,5
2025-04-12 22:00:00,2833.95,47.0,7.46,0.0,0,1752.2,3485.1,22,5
2025-04-12 23:00:00,1752.2,47.0,7.46,0.0,1,1093.1052631578948,2833.95,23,5
2025-04-13 00:00:00,1093.1052631578948,49.0,1.03,0.0,0,743.1052631578947,1752.2,0,6
2025-04-13 01:00:00,743.1052631578947,49.0,1.03,0.0,0,605.9473684210526,1093.1052631578948,1,6
2025-04-13 02:00:00,605.9473684210526,49.0,1.03,0.0,0,470.8421052631579,743.1052631578947,2,6
2025-04-13 03:00:00,470.8421052631579,49.0,1.03,0.0,0,564.0,605.9473684210526,3,6
2025-04-13 04:00:00,564.0,49.0,1.03,0.0,0,851.2105263157895,470.8421052631579,4,6
2025-04-13 05:00:00,851.2105263157895,49.0,1.03,0.0,0,1285.421052631579,564.0,5,6
2025-04-13 06:00:00,1285.421052631579,49.0,1.03,0.0,0,1795.7368421052631,851.2105263157895,6,6
2025-04-13 07:00:00,1795.7368421052631,49.0,1.03,0.0,0,2604.9473684210525,1285.421052631579,7,6
2025-04-13 08:00:00,2604.9473684210525,49.0,1.03,0.0,0,3632.684210526316,1795.7368421052631,8,6
2025-04-13 09:00:00,3632.684210526316,49.0,1.03,0.0,1,4294.736842105263,2604.9473684210525,9,6
2025-04-13 10:00:00,4294.736842105263,49.0,1.03,0.0,0,4696.631578947368,3632.684210526316,10,6
2025-04-13 11:00:00,4696.631578947368,49.0,1.03,0.0,0,4759.789473684211,4294.736842105263,11,6
2025-04-13 12:00:00,4759.789473684211,49.0,1.03,0.0,1,4761.0,4696.631578947368,12,6
2025-04-13 13:00:00,4761.0,49.0,1.03,0.0,0,4883.210526315789,4759.789473684211,13,6
2025-04-13 14:00:00,4883.210526315789,49.0,1.03,0.0,0,4809.578947368421,4761.0,14,6
2025-04-13 15:00:00,4809.578947368421,49.0,1.03,0.0,0,4985.736842105263,4883.210526315789,15,6
2025-04-13 16:00:00,4985.736842105263,49.0,1.03,0.0,0,4692.263157894737,4809.578947368421,16,6
2025-04-13 17:00:00,4692.263157894737,49.0,1.03,0.0,0,4335.263157894737,4985.736842105263,17,6
2025-04-13 18:00:00,4335.263157894737,49.0,1.03,0.0,0,3714.7368421052633,4692.263157894737,18,6
2025-04-13 19:00:00,3714.7368421052633,49.0,1.03,0.0,0,3367.3684210526317,4335.263157894737,19,6
2025-04-13 20:00:00,3367.3684210526317,49.0,1.03,0.0,0,2762.8947368421054,3714.7368421052633,20,6
2025-04-13 21:00:00,2762.8947368421054,49.0,1.03,0.0,0,1942.9473684210527,3367.3684210526317,21,6
2025-04-13 22:00:00,1942.9473684210527,49.0,1.03,0.0,1,1188.2631578947369,2762.8947368421054,22,6
2025-04-13 23:00:00,1188.2631578947369,49.0,1.03,0.0,1,646.85,1942.9473684210527,23,6
2025-04-14 00:00:00,646.85,53.0,0.05,0.0,0,369.65,1188.2631578947369,0,0
2025-04-14 01:00:00,369.65,53.0,0.05,0.0,1,314.4,646.85,1,0
2025-04-14 02:00:00,314.4,53.0,0.05,0.0,0,501.95,369.65,2,0
2025-04-14 03:00:00,501.95,53.0,0.05,0.0,0,1318.0,314.4,3,0
2025-04-14 04:00:00,1318.0,53.0,0.05,0.0,0,3003.8,501.95,4,0
2025-04-14 05:00:00,3003.8,53.0,0.05,0.0,0,4109.6,1318.0,5,0
2025-04-14 06:00:00,4109.6,53.0,0.05,0.0,0,4869.65,3003.8,6,0
2025-04-14 07:00:00,4869.65,53.0,0.05,0.0,1,4820.55,4109.6,7,0
2025-04-14 08:00:00,4820.55,53.0,0.05,0.0,0,4521.5,4869.65,8,0
2025-04-14 09:00:00,4521.5,53.0,0.05,0.0,0,4302.4,4820.55,9,0
2025-04-14 10:00:00,4302.4,53.0,0.05,0.0,0,4263.4,4521.5,10,0
2025-04-14 11:00:00,4263.4,53.0,0.05,0.0,0,4319.6,4302.4,11,0
2025-04-14 12:00:00,4319.6,53.0,0.05,0.0,0,4655.35,4263.4,12,0
2025-04-14 13:00:00,4655.35,53.0,0.05,0.0,0,5066.85,4319.6,13,0
2025-04-14 14:00:00,5066.85,53.0,0.05,0.0,1,5070.9,4655.35,14,0
2025-04-14 15:00:00,5070.9,53.0,0.05,0.0,2,5051.55,5066.85,15,0
2025-04-14 16:00:00,5051.55,53.0,0.05,0.0,0,5173.5,5070.9,16,0
2025-04-14 17:00:00,5173.5,53.0,0.05,0.0,2,4323.8,5051.55,17,0
2025-04-14 18:00:00,4323.8,53.0,0.05,0.0,0,3381.55,5173.5,18,0
2025-04-14 19:00:00,3381.55,53.0,0.05,0.0,2,2873.35,4323.8,19,0
2025-04-14 20:00:00,2873.35,53.0,0.05,0.0,2,2397.5,3381.55,20,0
2025-04-14 21:00:00,2397.5,53.0,0.05,0.0,0,1689.05,2873.35,21,0
2025-04-14 22:00:00,1689.05,53.0,0.05,0.0,1,1094.75,2397.5,22,0
2025-04-14 23:00:00,1094.75,53.0,0.05,0.0,0,588.9444444444445,1689.05,23,0
2025-04-15 00:00:00,588.9444444444445,56.0,0.01,0.0,0,391.3333333333333,1094.75,0,1
2025-04-15 01:00:00,391.3333333333333,56.0,0.01,0.0,0,379.27777777777777,588.9444444444445,1,1
2025-04-15 02:00:00,379.27777777777777,56.0,0.01,0.0,0,522.3888888888889,391.3333333333333,2,1
2025-04-15 03:00:00,522.3888888888889,56.0,0.01,0.0,0,1269.7777777777778,379.27777777777777,3,1
2025-04-15 04:00:00,1269.7777777777778,56.0,0.01,0.0,0,2838.9444444444443,522.3888888888889,4,1
2025-04-15 05:00:00,2838.9444444444443,56.0,0.01,0.0,0,4039.9444444444443,1269.7777777777778,5,1
2025-04-15 06:00:00,4039.9444444444443,56.0,0.01,0.0,0,4956.777777777777,2838.9444444444443,6,1
2025-04-15 07:00:00,4956.777777777777,56.0,0.01,0.0,0,4841.444444444444,4039.9444444444443,7,1
2025-04-15 08:00:00,4841.444444444444,56.0,0.01,0.0,2,4485.0,4956.777777777777,8,1
2025-04-15 09:00:00,4485.0,56.0,0.01,0.0,1,4325.666666666667,4841.444444444444,9,1
2025-04-15 10:00:00,4325.666666666667,56.0,0.01,0.0,2,4164.333333333333,4485.0,10,1
2025-04-15 11:00:00,4164.333333333333,56.0,0.01,0.0,0,4568.222222222223,4325.666666666667,11,1
2025-04-15 12:00:00,4568.222222222223,56.0,0.01,0.0,2,4679.055555555556,4164.333333333333,12,1
2025-04-15 13:00:00,4679.055555555556,56.0,0.01,0.0,0,5121.555555555556,4568.222222222223,13,1
2025-04-15 14:00:00,5121.555555555556,56.0,0.01,0.0,2,5192.5,4679.055555555556,14,1
2025-04-15 15:00:00,5192.5,56.0,0.01,0.0,0,5133.722222222223,5121.555555555556,15,1
2025-04-15 16:00:00,5133.722222222223,56.0,0.01,0.0,0,5107.055555555556,5192.5,16,1
2025-04-15 17:00:00,5107.055555555556,56.0,0.01,0.0,1,4486.111111111111,5133.722222222223,17,1
2025-04-15 18:00:00,4486.111111111111,56.0,0.01,0.0,0,3607.3888888888887,5107.055555555556,18,1
2025-04-15 19:00:00,3607.3888888888887,56.0,0.01,0.0,1,2974.5555555555557,4486.111111111111,19,1
2025-04-15 20:00:00,2974.5555555555557,56.0,0.01,0.0,0,2519.4444444444443,3607.3888888888887,20,1
2025-04-15 21:00:00,2519.4444444444443,56.0,0.01,0.0,0,2016.611111111111,2974.5555555555557,21,1
2025-04-15 22:00:00,2016.611111111111,56.0,0.01,0.0,3,1223.5555555555557,2519.4444444444443,22,1
2025-04-15 23:00:00,1223.5555555555557,56.0,0.01,0.0,1,654.5263157894736,2016.611111111111,23,1
2025-04-16 00:00:00,654.5263157894736,54.0,0.0,0.0,0,417.05263157894734,1223.5555555555557,0,2
2025-04-16 01:00:00,417.05263157894734,54.0,0.0,0.0,0,404.8421052631579,654.5263157894736,1,2
2025-04-16 02:00:00,404.8421052631579,54.0,0.0,0.0,0,567.4736842105264,417.05263157894734,2,2
2025-04-16 03:00:00,567.4736842105264,54.0,0.0,0.0,0,1312.6315789473683,404.8421052631579,3,2
2025-04-16 04:00:00,1312.6315789473683,54.0,0.0,0.0,0,2858.2631578947367,567.4736842105264,4,2
2025-04-16 05:00:00,2858.2631578947367,54.0,0.0,0.0,0,3978.0526315789475,1312.6315789473683,5,2
2025-04-16 06:00:00,3978.0526315789475,54.0,0.0,0.0,0,4696.8421052631575,2858.2631578947367,6,2
2025-04-16 07:00:00,4696.8421052631575,54.0,0.0,0.0,0,4700.578947368421,3978.0526315789475,7,2
2025-04-16 08:00:00,4700.578947368421,54.0,0.0,0.0,1,4436.8421052631575,4696.8421052631575,8,2
2025-04-16 09:00:00,4436.8421052631575,54.0,0.0,0.0,0,4300.684210526316,4700.578947368421,9,2
2025-04-16 10:00:00,4300.684210526316,54.0,0.0,0.0,1,4231.0,4436.8421052631575,10,2
2025-04-16 11:00:00,4231.0,54.0,0.0,0.0,0,4561.894736842105,4300.684210526316,11,2
2025-04-16 12:00:00,4561.894736842105,54.0,0.0,0.0,1,4775.263157894737,4231.0,12,2
2025-04-16 13:00:00,4775.263157894737,54.0,0.0,0.0,1,4990.894736842105,4561.894736842105,13,2
2025-04-16 14:00:00,4990.894736842105,54.0,0.0,0.0,0,5108.9473684210525,4775.263157894737,14,2
2025-04-16 15:00:00,5108.9473684210525,54.0,0.0,0.0,3,5111.789473684211,4990.894736842105,15,2
2025-04-16 16:00:00,5111.789473684211,54.0,0.0,0.0,2,5115.0526315789475,5108.9473684210525,16,2
2025-04-16 17:00:00,5115.0526315789475,54.0,0.0,0.0,4,4693.894736842105,5111.789473684211,17,2
2025-04-16 18:00:00,4693.894736842105,54.0,0.0,0.0,2,3822.1052631578946,5115.0526315789475,18,2
2025-04-16 19:00:00,3822.1052631578946,54.0,0.0,0.0,0,3196.7368421052633,4693.894736842105,19,2
2025-04-16 20:00:00,3196.7368421052633,54.0,0.0,0.0,1,2714.4210526315787,3822.1052631578946,20,2
2025-04-16 21:00:00,2714.4210526315787,54.0,0.0,0.0,1,2040.421052631579,3196.7368421052633,21,2
2025-04-16 22:00:00,2040.421052631579,54.0,0.0,0.0,0,1210.2105263157894,2714.4210526315787,22,2
2025-04-16 23:00:00,1210.2105263157894,54.0,0.0,0.0,0,627.1764705882352,2040.421052631579,23,2
2025-04-17 00:00:00,627.1764705882352,55.0,0.0,0.0,0,421.94117647058823,1210.2105263157894,0,3
2025-04-17 01:00:00,421.94117647058823,55.0,0.0,0.0,0,410.0,627.1764705882352,1,3
2025-04-17 02:00:00,410.0,55.0,0.0,0.0,0,559.3529411764706,421.94117647058823,2,3
2025-04-17 03:00:00,559.3529411764706,55.0,0.0,0.0,0,1242.5882352941176,410.0,3,3
2025-04-17 04:00:00,1242.5882352941176,55.0,0.0,0.0,0,2779.8823529411766,559.3529411764706,4,3
2025-04-17 05:00:00,2779.8823529411766,55.0,0.0,0.0,0,3916.294117647059,1242.5882352941176,5,3
2025-04-17 06:00:00,3916.294117647059,55.0,0.0,0.0,1,4799.941176470588,2779.8823529411766,6,3
2025-04-17 07:00:00,4799.941176470588,55.0,0.0,0.0,0,4740.705882352941,3916.294117647059,7,3
2025-04-17 08:00:00,4740.705882352941,55.0,0.0,0.0,1,4497.470588235294,4799.941176470588,8,3
2025-04-17 09:00:00,4497.470588235294,55.0,0.0,0.0,2,4384.588235294118,4740.705882352941,9,3
2025-04-17 10:00:00,4384.588235294118,55.0,0.0,0.0,1,4359.0,4497.470588235294,10,3
2025-04-17 11:00:00,4359.0,55.0,0.0,0.0,0,4576.823529411765,4384.588235294118,11,3
2025-04-17 12:00:00,4576.823529411765,55.0,0.0,0.0,1,4886.529411764706,4359.0,12,3
2025-04-17 13:00:00,4886.529411764706,55.0,0.0,0.0,1,5052.058823529412,4576.823529411765,13,3
2025-04-17 14:00:00,5052.058823529412,55.0,0.0,0.0,0,5119.941176470588,4886.529411764706,14,3
2025-04-17 15:00:00,5119.941176470588,55.0,0.0,0.0,0,5127.058823529412,5052.058823529412,15,3
2025-04-17 16:00:00,5127.058823529412,55.0,0.0,0.0,0,5177.35294117647,5119.941176470588,16,3
2025-04-17 17:00:00,5177.35294117647,55.0,0.0,0.0,2,4793.235294117647,5127.058823529412,17,3
2025-04-17 18:00:00,4793.235294117647,55.0,0.0,0.0,1,4048.470588235294,5177.35294117647,18,3
2025-04-17 19:00:00,4048.470588235294,55.0,0.0,0.0,2,3462.176470588235,4793.235294117647,19,3
2025-04-17 20:00:00,3462.176470588235,55.0,0.0,0.0,0,2973.5882352941176,4048.470588235294,20,3
2025-04-17 21:00:00,2973.5882352941176,55.0,0.0,0.0,0,2324.5882352941176,3462.176470588235,21,3
2025-04-17 22:00:00,2324.5882352941176,55.0,0.0,0.0,0,1465.0,2973.5882352941176,22,3
2025-04-17 23:00:00,1465.0,55.0,0.0,0.0,0,783.1578947368421,2324.5882352941176,23,3
2025-04-18 00:00:00,783.1578947368421,56.0,0.04,0.0,1,513.0526315789474,1465.0,0,4
2025-04-18 01:00:00,513.0526315789474,56.0,0.04,0.0,1,440.05263157894734,783.1578947368421,1,4
2025-04-18 02:00:00,440.05263157894734,56.0,0.04,0.0,0,551.2631578947369,513.0526315789474,2,4
2025-04-18 03:00:00,551.2631578947369,56.0,0.04,0.0,0,1177.1052631578948,440.05263157894734,3,4
2025-04-18 04:00:00,1177.1052631578948,56.0,0.04,0.0,0,2617.5789473684213,551.2631578947369,4,4
2025-04-18 05:00:00,2617.5789473684213,56.0,0.04,0.0,0,3841.315789473684,1177.1052631578948,5,4
2025-04-18 06:00:00,3841.315789473684,56.0,0.04,0.0,0,4585.1578947368425,2617.5789473684213,6,4
2025-04-18 07:00:00,4585.1578947368425,56.0,0.04,0.0,0,4727.315789473684,3841.315789473684,7,4
2025-04-18 08:00:00,4727.315789473684,56.0,0.04,0.0,1,4697.526315789473,4585.1578947368425,8,4
2025-04-18 09:00:00,4697.526315789473,56.0,0.04,0.0,2,4766.9473684210525,4727.315789473684,9,4
2025-04-18 10:00:00,4766.9473684210525,56.0,0.04,0.0,0,4826.789473684211,4697.526315789473,10,4
2025-04-18 11:00:00,4826.789473684211,56.0,0.04,0.0,0,5104.8421052631575,4766.9473684210525,11,4
2025-04-18 12:00:00,5104.8421052631575,56.0,0.04,0.0,0,5274.421052631579,4826.789473684211,12,4
2025-04-18 13:00:00,5274.421052631579,56.0,0.04,0.0,0,5232.263157894737,5104.8421052631575,13,4
2025-04-18 14:00:00,5232.263157894737,56.0,0.04,0.0,1,5175.210526315789,5274.421052631579,14,4
2025-04-18 15:00:00,5175.210526315789,56.0,0.04,0.0,0,5340.9473684210525,5232.263157894737,15,4
2025-04-18 16:00:00,5340.9473684210525,56.0,0.04,0.0,1,5411.9473684210525,5175.210526315789,16,4
2025-04-18 17:00:00,5411.9473684210525,56.0,0.04,0.0,0,5015.9473684210525,5340.9473684210525,17,4
2025-04-18 18:00:00,5015.9473684210525,56.0,0.04,0.0,1,4327.421052631579,5411.9473684210525,18,4
2025-04-18 19:00:00,4327.421052631579,56.0,0.04,0.0,0,3795.6315789473683,5015.9473684210525,19,4
2025-04-18 20:00:00,3795.6315789473683,56.0,0.04,0.0,3,3456.842105263158,4327.421052631579,20,4
2025-04-18 21:00:00,3456.842105263158,56.0,0.04,0.0,0,2705.8947368421054,3795.6315789473683,21,4
2025-04-18 22:00:00,2705.8947368421054,56.0,0.04,0.0,2,1766.7894736842106,3456.842105263158,22,4
2025-04-18 23:00:00,1766.7894736842106,56.0,0.04,0.0,0,1138.1,2705.8947368421054,23,4
2025-04-19 00:00:00,1138.1,56.0,1.63,0.0,0,688.8,1766.7894736842106,0,5
2025-04-19 01:00:00,688.8,56.0,1.63,0.0,1,560.25,1138.1,1,5
2025-04-19 02:00:00,560.25,56.0,1.63,0.0,0,461.55,688.8,2,5
2025-04-19 03:00:00,461.55,56.0,1.63,0.0,0,588.7,560.25,3,5
2025-04-19 04:00:00,588.7,56.0,1.63,0.0,0,990.2,461.55,4,5
2025-04-19 05:00:00,990.2,56.0,1.63,0.0,0,1579.95,588.7,5,5
2025-04-19 06:00:00,1579.95,56.0,1.63,0.0,0,2306.45,990.2,6,5
2025-04-19 07:00:00,2306.45,56.0,1.63,0.0,0,3411.35,1579.95,7,5
2025-04-19 08:00:00,3411.35,56.0,1.63,0.0,0,4198.25,2306.45,8,5
2025-04-19 09:00:00,4198.25,56.0,1.63,0.0,0,4550.4,3411.35,9,5
2025-04-19 10:00:00,4550.4,56.0,1.63,0.0,0,4841.95,4198.25,10,5
2025-04-19 11:00:00,4841.95,56.0,1.63,0.0,1,5044.55,4550.4,11,5
2025-04-19 12:00:00,5044.55,56.0,1.63,0.0,0,4967.55,4841.95,12,5
2025-04-19 13:00:00,4967.55,56.0,1.63,0.0,0,5077.35,5044.55,13,5
2025-04-19 14:00:00,5077.35,56.0,1.63,0.0,3,5115.85,4967.55,14,5
2025-04-19 15:00:00,5115.85,56.0,1.63,0.0,0,4862.4,5077.35,15,5
2025-04-19 16:00:00,4862.4,56.0,1.63,0.0,2,4575.55,5115.85,16,5
2025-04-19 17:00:00,4575.55,56.0,1.63,0.0,0,4638.4,4862.4,17,5
2025-04-19 18:00:00,4638.4,56.0,1.63,0.0,0,4272.7,4575.55,18,5
2025-04-19 19:00:00,4272.7,56.0,1.63,0.0,0,3551.3,4638.4,19,5
2025-04-19 20:00:00,3551.3,56.0,1.63,0.0,1,3223.85,4272.7,20,5
2025-04-19 21:00:00,3223.85,56.0,1.63,0.0,0,2569.9,3551.3,21,5
2025-04-19 22:00:00,2569.9,56.0,1.63,0.0,1,1735.25,3223.85,22,5
2025-04-19 23:00:00,1735.25,56.0,1.63,0.0,0,1192.4761904761904,2569.9,23,5
2025-04-20 00:00:00,1192.4761904761904,50.0,4.99,0.0,1,715.2380952380952,1735.25,0,6
2025-04-20 01:00:00,715.2380952380952,50.0,4.99,0.0,0,568.3809523809524,1192.4761904761904,1,6
2025-04-20 02:00:00,568.3809523809524,50.0,4.99,0.0,1,463.4761904761905,715.2380952380952,2,6
2025-04-20 03:00:00,463.4761904761905,50.0,4.99,0.0,0,494.3809523809524,568.3809523809524,3,6
2025-04-20 04:00:00,494.3809523809524,50.0,4.99,0.0,0,730.2857142857143,463.4761904761905,4,6
2025-04-20 05:00:00,730.2857142857143,50.0,4.99,0.0,0,1057.857142857143,494.3809523809524,5,6
2025-04-20 06:00:00,1057.857142857143,50.0,4.99,0.0,0,1396.6190476190477,730.2857142857143,6,6
2025-04-20 07:00:00,1396.6190476190477,50.0,4.99,0.0,0,2195.3333333333335,1057.857142857143,7,6
2025-04-20 08:00:00,2195.3333333333335,50.0,4.99,0.0,0,3321.095238095238,1396.6190476190477,8,6
2025-04-20 09:00:00,3321.095238095238,50.0,4.99,0.0,0,4217.571428571428,2195.3333333333335,9,6
2025-04-20 10:00:00,4217.571428571428,50.0,4.99,0.0,0,4573.142857142857,3321.095238095238,10,6
2025-04-20 11:00:00,4573.142857142857,50.0,4.99,0.0,1,4984.380952380952,4217.571428571428,11,6
2025-04-20 12:00:00,4984.380952380952,50.0,4.99,0.0,2,5017.190476190476,4573.142857142857,12,6
2025-04-20 13:00:00,5017.190476190476,50.0,4.99,0.0,0,4936.857142857143,4984.380952380952,13,6
2025-04-20 14:00:00,4936.857142857143,50.0,4.99,0.0,0,4756.380952380952,5017.190476190476,14,6
2025-04-20 15:00:00,4756.380952380952,50.0,4.99,0.0,0,4615.714285714285,4936.857142857143,15,6
2025-04-20 16:00:00,4615.714285714285,50.0,4.99,0.0,0,4327.238095238095,4756.380952380952,16,6
2025-04-20 17:00:00,4327.238095238095,50.0,4.99,0.0,1,4071.8571428571427,4615.714285714285,17,6
2025-04-20 18:00:00,4071.8571428571427,50.0,4.99,0.0,1,3871.2380952380954,4327.238095238095,18,6
2025-04-20 19:00:00,3871.2380952380954,50.0,4.99,0.0,0,3316.5238095238096,4071.8571428571427,19,6
2025-04-20 20:00:00,3316.5238095238096,50.0,4.99,0.0,1,2777.809523809524,3871.2380952380954,20,6
2025-04-20 21:00:00,2777.809523809524,50.0,4.99,0.0,0,1829.6666666666667,3316.5238095238096,21,6
2025-04-20 22:00:00,1829.6666666666667,50.0,4.99,0.0,0,1154.3333333333333,2777.809523809524,22,6
2025-04-20 23:00:00,1154.3333333333333,50.0,4.99,0.0,1,681.8571428571429,1829.6666666666667,23,6
2025-04-21 00:00:00,681.8571428571429,48.0,25.34,0.0,0,402.0,1154.3333333333333,0,0
2025-04-21 01:00:00,402.0,48.0,25.34,0.0,1,332.0,681.8571428571429,1,0
2025-04-21 02:00:00,332.0,48.0,25.34,0.0,0,508.6190476190476,402.0,2,0
2025-04-21 03:00:00,508.6190476190476,48.0,25.34,0.0,0,1291.142857142857,332.0,3,0
2025-04-21 04:00:00,1291.142857142857,48.0,25.34,0.0,0,2895.1428571428573,508.6190476190476,4,0
2025-04-21 05:00:00,2895.1428571428573,48.0,25.34,0.0,0,4105.142857142857,1291.142857142857,5,0
2025-04-21 06:00:00,4105.142857142857,48.0,25.34,0.0,0,4949.714285714285,2895.1428571428573,6,0
2025-04-21 07:00:00,4949.714285714285,48.0,25.34,0.0,1,4971.333333333333,4105.142857142857,7,0
2025-04-21 08:00:00,4971.333333333333,48.0,25.34,0.0,0,4502.857142857143,4949.714285714285,8,0
2025-04-21 09:00:00,4502.857142857143,48.0,25.34,0.0,2,4212.238095238095,4971.333333333333,9,0
2025-04-21 10:00:00,4212.238095238095,48.0,25.34,0.0,0,4286.476190476191,4502.857142857143,10,0
2025-04-21 11:00:00,4286.476190476191,48.0,25.34,0.0,0,4463.714285714285,4212.238095238095,11,0
2025-04-21 12:00:00,4463.714285714285,48.0,25.34,0.0,1,4805.047619047619,4286.476190476191,12,0
2025-04-21 13:00:00,4805.047619047619,48.0,25.34,0.0,0,5192.952380952381,4463.714285714285,13,0
2025-04-21 14:00:00,5192.952380952381,48.0,25.34,0.0,1,5379.857142857143,4805.047619047619,14,0
2025-04-21 15:00:00,5379.857142857143,48.0,25.34,0.0,0,5326.142857142857,5192.952380952381,15,0
2025-04-21 16:00:00,5326.142857142857,48.0,25.34,0.0,1,5314.619047619048,5379.857142857143,16,0
2025-04-21 17:00:00,5314.619047619048,48.0,25.34,0.0,0,4513.428571428572,5326.142857142857,17,0
2025-04-21 18:00:00,4513.428571428572,48.0,25.34,0.0,0,3503.0,5314.619047619048,18,0
2025-04-21 19:00:00,3503.0,48.0,25.34,0.0,1,2969.7619047619046,4513.428571428572,19,0
2025-04-21 20:00:00,2969.7619047619046,48.0,25.34,0.0,0,2404.2380952380954,3503.0,20,0
2025-04-21 21:00:00,2404.2380952380954,48.0,25.34,0.0,2,1694.3809523809523,2969.7619047619046,21,0
2025-04-21 22:00:00,1694.3809523809523,48.0,25.34,0.0,0,1160.0,2404.2380952380954,22,0
2025-04-21 23:00:00,1160.0,48.0,25.34,0.0,1,666.8,1694.3809523809523,23,0
2025-04-22 00:00:00,666.8,50.0,2.24,2.0,0,421.1,1160.0,0,1
2025-04-22 01:00:00,421.1,50.0,2.24,2.0,0,409.7,666.8,1,1
2025-04-22 02:00:00,409.7,50.0,2.24,2.0,0,564.25,421.1,2,1
2025-04-22 03:00:00,564.25,50.0,2.24,2.0,0,1346.4,409.7,3,1
2025-04-22 04:00:00,1346.4,50.0,2.24,2.0,0,2952.6,564.25,4,1
2025-04-22 05:00:00,2952.6,50.0,2.24,2.0,0,4180.2,1346.4,5,1
2025-04-22 06:00:00,4180.2,50.0,2.24,2.0,0,5074.6,2952.6,6,1
2025-04-22 07:00:00,5074.6,50.0,2.24,2.0,3,5007.45,4180.2,7,1
2025-04-22 08:00:00,5007.45,50.0,2.24,2.0,2,4704.9,5074.6,8,1
2025-04-22 09:00:00,4704.9,50.0,2.24,2.0,2,4340.65,5007.45,9,1
